aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
"University of California, Davis",,United States,0,"University of California, Davis",503,44,44,public,82.7,82,52.5,116,51.7,199,71.8,44,71.6,46,67.9,46,"Archaeology,Psychology,Business & Management,Geography,Veterinary Science,Chemistry,Computer Science,Chemical Engineering,Civil Engineering,Sport Science,Agriculture & Forestry,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,General Engineering,Physics & Astronomy,Economics & Econometrics,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Politics & International Studies (incl Development Studies),Biological Sciences,Education,Art, Performing Arts & Design,Mathematics & Statistics,Architecture",/world-university-rankings/university-california-davis
Washington University in St Louis,,United States,11,Washington University in St Louis,505,44,44,private,95.2,26,-,398,44.3,249,71.8,45,62.8,70,66.0,50,"Medicine & Dentistry,Computer Science,Law,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Sociology,General Engineering,Archaeology,Psychology,Other Health,Education,Physics & Astronomy,Business & Management,Economics & Econometrics,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/washington-university-st-louis
Peking University,,China,0,Peking University,514,46,46,master_account,64.3,196,99.9,12,54.1,187,70.7,46,67.9,53,81.5,19,"Other Health,Law,Economics & Econometrics,Archaeology,Psychology,History, Philosophy & Theology,Biological Sciences,Sociology,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Architecture,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,General Engineering,Chemistry",/world-university-rankings/peking-university
University of Minnesota,,United States,0,University of Minnesota,506,47,47,public,84.7,73,-,395,28.7,341,70.5,47,74.0,43,66.1,49,"Education,Veterinary Science,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,History, Philosophy & Theology,Other Health,Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sociology,Languages, Literature & Linguistics,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Communication & Media Studies,Mathematics & Statistics,Art, Performing Arts & Design,Sport Science,Architecture,Biological Sciences,Agriculture & Forestry,Archaeology",/world-university-rankings/university-minnesota
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,48,48,master_account,85.5,64,42.0,185,54.7,182,70.4,48,66.5,58,65.4,53,"History, Philosophy & Theology,Chemistry,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Communication & Media Studies,Other Health,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Education,Geography,Biological Sciences,Sociology,Medicine & Dentistry,Archaeology,Computer Science,Law,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/lmu-munich
University of Manchester,,United Kingdom,0,University of Manchester,512,49,49,master_account,76.9,117,43.2,171,77.9,54,70.1,49,67.7,54,65.9,51,"Geography,Medicine & Dentistry,Sociology,Law,Biological Sciences,Computer Science,Civil Engineering,Communication & Media Studies,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Archaeology,Physics & Astronomy,General Engineering,Psychology,Economics & Econometrics,Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Other Health,Chemistry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-manchester
Pohang University of Science and Technology (POSTECH) postech,,South Korea,0,Pohang University of Science and Technology (POSTECH),517,50,50,master_account,88.2,55,100.0,6,28.8,340,69.4,50,63.9,65,63.9,54,"Computer Science,Chemical Engineering,General Engineering,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Biological Sciences",/world-university-rankings/pohang-university-science-and-technology-postech
Brown University,,United States,0,Brown University,513,51,51,private,94.1,32,29.9,339,36.9,281,68.9,51,60.3,78,63.7,55,"Politics & International Studies (incl Development Studies),Biological Sciences,Computer Science,Physics & Astronomy,Education,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Archaeology,Sociology,Chemical Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Architecture,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management",/world-university-rankings/brown-university
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,52,52,master_account,55.2,266,99.2,17,37.2,279,67.1,52,76.4,39,74.5,30,"Medicine & Dentistry,Geography,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Accounting & Finance,General Engineering,Sociology,Communication & Media Studies,Civil Engineering,Business & Management,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Psychology,Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering",/world-university-rankings/tsinghua-university
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,53,53,public,80.1,98,49.5,128,46.3,238,67.0,53,60.9,76,66.7,47,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Veterinary Science,Sport Science,General Engineering,Chemical Engineering,Other Health,Chemistry,Biological Sciences,Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Architecture,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Geography,Education,Psychology,Business & Management,Archaeology,Accounting & Finance,Medicine & Dentistry,Law,Economics & Econometrics,Computer Science,Sociology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/ohio-state-university-main-campus
Kyoto University,,Japan,0,Kyoto University,516,54,54,master_account,57.8,249,76.4,54,26.3,363,66.8,55,74.8,42,77.1,23,"Politics & International Studies (incl Development Studies),Physics & Astronomy,Psychology,Agriculture & Forestry,Sociology,Sport Science,Chemical Engineering,Education,Electrical & Electronic Engineering,Business & Management,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Computer Science,Archaeology,Economics & Econometrics,Communication & Media Studies,Medicine & Dentistry,Geography,Accounting & Finance,Biological Sciences,Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemistry",/world-university-rankings/kyoto-university
Boston University,,United States,0,Boston University,518,54,54,private,94.2,31,30.6,333,39.2,269,66.8,54,50.9,107,65.4,52,"Business & Management,Sociology,Civil Engineering,Medicine & Dentistry,Archaeology,Electrical & Electronic Engineering,Psychology,Architecture,Geography,Accounting & Finance,Other Health,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Law,Communication & Media Studies,Biological Sciences,Languages, Literature & Linguistics,Chemical Engineering,Education,General Engineering",/world-university-rankings/boston-university
University of Southern California,,United States,0,University of Southern California,519,56,56,private,81.9,86,33.5,292,43.4,251,66.3,56,57.1,84,68.4,45,"Communication & Media Studies,Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,Accounting & Finance,Mathematics & Statistics,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Civil Engineering,Education,Psychology,Architecture,General Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Other Health,Chemistry,Business & Management,Archaeology,Mechanical & Aerospace Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Sport Science,Geography,Law,Languages, Literature & Linguistics,Economics & Econometrics",/world-university-rankings/university-southern-california
King’s College London,,United Kingdom,11,King’s College London,520,57,57,master_account,82.8,81,42.4,180,86.0,25,66.2,57,59.3,80,53.5,88,"Electrical & Electronic Engineering,Geography,Languages, Literature & Linguistics,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Art, Performing Arts & Design,Archaeology,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Computer Science,History, Philosophy & Theology,Law,Other Health,Economics & Econometrics,Biological Sciences,Business & Management,Medicine & Dentistry,Chemistry",/world-university-rankings/kings-college-london
KU Leuven,,Belgium,11,KU Leuven,531,58,58,master_account,67.2,177,99.7,14,56.6,169,66.1,58,71.0,48,59.7,64,"Computer Science,Biological Sciences,Communication & Media Studies,Psychology,Education,Sociology,Architecture,Agriculture & Forestry,Sport Science,Law,Mechanical & Aerospace Engineering,Accounting & Finance,Art, Performing Arts & Design,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Chemical Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geography,Medicine & Dentistry,Civil Engineering,Physics & Astronomy,Business & Management,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/ku-leuven
