aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Oklahoma,,United States,0,University of Oklahoma,794,301-350,301,public,57.5,291,34.5,292,30.0,363,-,349,15.7,377,32.6,219,"Other Health,Computer Science,Mathematics & Statistics,Chemical Engineering,Sociology,Law,Psychology,Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Education,Archaeology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemistry,Medicine & Dentistry,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Business & Management,Geography,Art, Performing Arts & Design,Accounting & Finance,Communication & Media Studies,General Engineering,Biological Sciences,Economics & Econometrics",/world-university-rankings/university-oklahoma
Zhejiang University ZJU Zhejiang University China research,,China,11,Zhejiang University,815,301-350,301,master_account,40.2,387,88.6,38,21.5,392,-,401,33.1,195,36.0,185,"Architecture,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Civil Engineering,Veterinary Science,Agriculture & Forestry,Biological Sciences,Accounting & Finance,Education,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Mathematics & Statistics,Geography,General Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Other Health,Sociology,Business & Management,Medicine & Dentistry,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Sport Science,Law",/world-university-rankings/zhejiang-university
University of Connecticut,,United States,0,University of Connecticut,879,301-350,301,public,45.4,368,31.1,345,38.8,311,-,310,27.1,264,37.6,166,"Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Education,Geography,Archaeology,Sport Science,Other Health,Chemical Engineering,Psychology,Physics & Astronomy,Architecture,Veterinary Science,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Agriculture & Forestry,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Communication & Media Studies,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Accounting & Finance,Law,General Engineering,Economics & Econometrics,Sociology",/world-university-rankings/university-connecticut
University of Jyväskylä,,Finland,0,University of Jyväskylä,900,301-350,301,master_account,50.2,342,-,394,47.2,259,-,329,24.0,290,27.6,303,"Art, Performing Arts & Design,Computer Science,Sport Science,Chemistry,Communication & Media Studies,Education,Medicine & Dentistry,History, Philosophy & Theology,Business & Management,Accounting & Finance,Sociology,Mathematics & Statistics,Psychology,Biological Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-jyvaskyla
Drexel University,,United States,0,Drexel University,699,301-350,301,private,57.5,287,34.6,289,42.2,292,-,225,14.3,382,31.8,235,"Education,Biological Sciences,Architecture,Agriculture & Forestry,Archaeology,Medicine & Dentistry,Sociology,History, Philosophy & Theology,Computer Science,Physics & Astronomy,General Engineering,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Veterinary Science,Other Health,Art, Performing Arts & Design,Sport Science,Chemistry,Psychology,Communication & Media Studies,Economics & Econometrics,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Law,Mechanical & Aerospace Engineering,Business & Management",/world-university-rankings/drexel-university
University of Pisa,,Italy,0,University of Pisa,795,301-350,301,master_account,69.2,196,37.7,255,36.7,328,-,353,18.8,345,22.4,354,"Physics & Astronomy,Civil Engineering,Communication & Media Studies,Law,Computer Science,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Other Health,Mechanical & Aerospace Engineering,Sport Science,General Engineering,Chemical Engineering,Archaeology,Veterinary Science,Agriculture & Forestry,Sociology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Medicine & Dentistry,History, Philosophy & Theology,Chemistry,Electrical & Electronic Engineering",/world-university-rankings/university-pisa
Autonomous University of Madrid,,Spain,0,Autonomous University of Madrid,743,301-350,301,master_account,59.7,271,32.2,326,48.8,248,-,207,19.3,341,28.6,283,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sport Science,General Engineering,Psychology,Law,Chemical Engineering,Sociology,Archaeology,Education,Geography,History, Philosophy & Theology,Mathematics & Statistics,Computer Science,Chemistry,Other Health,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Physics & Astronomy",/world-university-rankings/autonomous-university-madrid
University of Montana,,United States,0,University of Montana,882,301-350,301,public,75.0,143,34.4,293,20.7,396,-,342,13.7,385,29.1,279,"Languages, Literature & Linguistics,Other Health,Sociology,Physics & Astronomy,Education,Biological Sciences,Geography,Agriculture & Forestry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Chemistry,Accounting & Finance,Economics & Econometrics,Mathematics & Statistics,Psychology,Computer Science,Sport Science,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Law",/world-university-rankings/university-montana
University of Crete,,Greece,0,University of Crete,744,301-350,301,master_account,67.0,217,36.0,271,47.0,260,-,311,16.8,369,19.0,387,"History, Philosophy & Theology,Physics & Astronomy,Politics & International Studies (incl Development Studies),General Engineering,Psychology,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemistry,Other Health,Computer Science,Business & Management,Mathematics & Statistics,Medicine & Dentistry,Sociology,Archaeology",/world-university-rankings/university-crete
University of Canterbury,,New Zealand,0,University of Canterbury,773,301-350,301,master_account,53.8,317,49.5,147,88.2,22,-,307,23.4,294,21.1,366,"Archaeology,Civil Engineering,Psychology,Other Health,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Geography,Computer Science,Agriculture & Forestry,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Chemistry,Education,Communication & Media Studies,Art, Performing Arts & Design,Law,Business & Management,General Engineering,Electrical & Electronic Engineering,Sport Science,Sociology",/world-university-rankings/university-canterbury
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,301-350,301,master_account,55.8,302,67.8,82,42.9,289,-,268,26.6,266,27.6,302,"Architecture,Computer Science,General Engineering,History, Philosophy & Theology,Chemical Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/polytechnic-university-milan
Oregon State University,,United States,0,Oregon State University,883,301-350,301,public,63.3,237,32.0,329,36.7,327,-,265,21.1,326,27.8,297,"Electrical & Electronic Engineering,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Computer Science,Geography,Physics & Astronomy,Civil Engineering,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Sociology,Agriculture & Forestry,Chemical Engineering,Economics & Econometrics,Business & Management,Veterinary Science,Mathematics & Statistics,Psychology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/oregon-state-university
Charles Darwin University,,Australia,0,Charles Darwin University,774,301-350,301,master_account,64.5,228,32.7,319,45.5,269,-,217,17.8,354,20.3,373,"Architecture,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Communication & Media Studies,Sport Science,History, Philosophy & Theology,Chemistry,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Electrical & Electronic Engineering,Sociology,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Education,Geography,Psychology,Medicine & Dentistry,General Engineering,Economics & Econometrics,Mathematics & Statistics,Biological Sciences,Other Health,Politics & International Studies (incl Development Studies),Agriculture & Forestry",/world-university-rankings/charles-darwin-university
Charles University in Prague,,Czech Republic,0,Charles University in Prague,799,301-350,301,master_account,50.1,343,29.4,361,53.9,211,-,218,24.3,288,31.5,241,"Mathematics & Statistics,Chemistry,Medicine & Dentistry,Economics & Econometrics,Education,Sport Science,Law,Geology, Environmental, Earth & Marine Sciences,Other Health,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,History, Philosophy & Theology,Psychology,Biological Sciences,Archaeology,Geography,Physics & Astronomy,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics",/world-university-rankings/charles-university-prague
Kansas State University,,United States,0,Kansas State University,831,301-350,301,public,61.0,262,39.2,239,41.5,295,-,240,16.5,371,27.0,308,"Chemical Engineering,Economics & Econometrics,Psychology,Veterinary Science,Business & Management,Archaeology,Chemistry,General Engineering,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Other Health,Mechanical & Aerospace Engineering,Biological Sciences,Computer Science,Sport Science,Communication & Media Studies,Sociology,Geography,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Mathematics & Statistics,Education,Accounting & Finance",/world-university-rankings/kansas-state-university
University of Essex,,United Kingdom,0,University of Essex,674,301-350,301,master_account,39.3,390,29.1,370,86.7,31,-,316,29.0,235,31.6,239,"Computer Science,Economics & Econometrics,Sport Science,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Mathematics & Statistics,Sociology,History, Philosophy & Theology,Biological Sciences,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Other Health,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Law",/world-university-rankings/university-essex
Tulane University,,United States,0,Tulane University,686,301-350,301,private,53.9,316,-,389,29.7,365,-,293,20.7,327,40.7,132,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Sociology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,General Engineering,History, Philosophy & Theology,Communication & Media Studies,Economics & Econometrics,Law,Psychology,Medicine & Dentistry,Chemical Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Other Health,Architecture,Education",/world-university-rankings/tulane-university
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,301-350,301,master_account,50.7,336,34.2,295,37.5,314,-,277,28.1,245,32.3,225,"Medicine & Dentistry,Chemistry,Biological Sciences,General Engineering,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Education,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Law,Civil Engineering,Chemical Engineering,Other Health,Psychology,Architecture,Mechanical & Aerospace Engineering,Geography",/world-university-rankings/sapienza-university-rome
University of Padua,,Italy,0,University of Padua,708,301-350,301,master_account,68.0,206,32.9,314,40.4,302,-,351,18.2,348,20.7,372,"Languages, Literature & Linguistics,Geography,Accounting & Finance,History, Philosophy & Theology,Other Health,Education,Agriculture & Forestry,Sociology,Law,Archaeology,Medicine & Dentistry,Sport Science,Veterinary Science,Economics & Econometrics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Psychology,Physics & Astronomy,Electrical & Electronic Engineering,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Chemical Engineering,Art, Performing Arts & Design,General Engineering,Architecture,Chemistry,Mathematics & Statistics,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management",/world-university-rankings/university-padua
Sharif University of Technology,,Iran,0,Sharif University of Technology,802,301-350,301,master_account,50.4,337,86.2,44,19.4,399,-,279,34.7,176,28.7,281,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Civil Engineering,Languages, Literature & Linguistics,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Computer Science,Business & Management,Mathematics & Statistics,Physics & Astronomy,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics",/world-university-rankings/sharif-university-technology
Macquarie University,,Australia,6,Macquarie University,703,301-350,301,master_account,50.2,340,36.2,267,89.2,18,-,249,24.8,278,24.0,344,"Electrical & Electronic Engineering,History, Philosophy & Theology,Medicine & Dentistry,Sociology,Accounting & Finance,Chemical Engineering,Business & Management,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Chemistry,Civil Engineering,Psychology,General Engineering,Law,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geography,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies,Computer Science,Languages, Literature & Linguistics,Sport Science,Mechanical & Aerospace Engineering,Biological Sciences",/world-university-rankings/macquarie-university
University of Kansas,,United States,0,University of Kansas,751,301-350,301,public,62.2,251,36.2,268,32.2,353,-,330,20.1,336,30.6,254,"Mathematics & Statistics,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Computer Science,Mechanical & Aerospace Engineering,Chemistry,Architecture,Communication & Media Studies,Biological Sciences,General Engineering,Chemical Engineering,Geography,Other Health,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,Business & Management,Education,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Law,Economics & Econometrics",/world-university-rankings/university-kansas
University of Cologne,,Germany,0,University of Cologne,961,301-350,301,master_account,65.3,224,28.8,374,52.1,224,-,309,18.4,346,25.6,327,"Medicine & Dentistry,Business & Management,Languages, Literature & Linguistics,Psychology,Geography,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Archaeology,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mathematics & Statistics,Sociology,Physics & Astronomy,Biological Sciences,Chemistry",/world-university-rankings/university-cologne-0
Koç University koc,,Turkey,6,Koç University,875,301-350,301,master_account,58.5,280,50.6,139,49.8,238,-,242,24.4,284,21.6,358,"Biological Sciences,Economics & Econometrics,Archaeology,Languages, Literature & Linguistics,Accounting & Finance,Chemical Engineering,History, Philosophy & Theology,Law,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Medicine & Dentistry,Mathematics & Statistics,Other Health,Politics & International Studies (incl Development Studies),Computer Science",/world-university-rankings/koc-university
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,301-350,301,master_account,61.2,258,72.6,71,67.1,119,-,364,20.5,330,19.5,383,"Economics & Econometrics,Communication & Media Studies,Civil Engineering,Chemistry,Electrical & Electronic Engineering,Business & Management,Medicine & Dentistry,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Chemical Engineering,Biological Sciences,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,General Engineering,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Physics & Astronomy,Other Health,Politics & International Studies (incl Development Studies),Law,Psychology,Mathematics & Statistics",/world-university-rankings/university-southern-denmark
University of Stirling,,United Kingdom,6,University of Stirling,804,301-350,301,master_account,49.9,345,30.7,351,66.9,121,-,365,25.1,277,21.5,361,"Chemistry,Sport Science,Economics & Econometrics,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Law,Computer Science,Biological Sciences,Psychology,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-stirling
Illinois Institute of Technology,,United States,0,Illinois Institute of Technology,1028,301-350,301,private,50.3,338,-,384,59.4,170,-,235,17.3,357,40.2,135,"Architecture,Art, Performing Arts & Design,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Communication & Media Studies,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,Mechanical & Aerospace Engineering,Other Health,Physics & Astronomy,Politics & International Studies (incl Development Studies),Psychology,Sociology",/world-university-rankings/illinois-institute-technology
University of Duisburg-Essen,,Germany,6,University of Duisburg-Essen,898,301-350,301,master_account,64.1,234,44.2,183,49.2,244,-,312,13.7,384,21.9,357,"Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Communication & Media Studies,General Engineering,Accounting & Finance,Economics & Econometrics,Electrical & Electronic Engineering,Sport Science,Physics & Astronomy,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Chemistry,Medicine & Dentistry,Psychology,Education,Mathematics & Statistics,Geography,Business & Management,Politics & International Studies (incl Development Studies),Civil Engineering",/world-university-rankings/university-duisburg-essen
University of Houston,,United States,0,University of Houston,780,301-350,301,public,44.2,374,43.2,192,33.1,348,-,325,25.8,268,39.3,151,"Computer Science,Medicine & Dentistry,General Engineering,Business & Management,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Law,Psychology,Sociology,Chemistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Other Health,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Education,Communication & Media Studies,Mechanical & Aerospace Engineering",/world-university-rankings/university-houston
University of Tampere,,Finland,0,University of Tampere,807,301-350,301,master_account,58.7,276,42.5,202,45.6,268,-,368,22.2,316,22.9,352,"Accounting & Finance,Medicine & Dentistry,Art, Performing Arts & Design,Economics & Econometrics,Politics & International Studies (incl Development Studies),Computer Science,Other Health,History, Philosophy & Theology,Communication & Media Studies,Psychology,Mathematics & Statistics,Business & Management,Education,Law,Languages, Literature & Linguistics,Sociology",/world-university-rankings/university-tampere
University of Nebraska Medical Center,,United States,0,University of Nebraska Medical Center,1029,301-350,301,master_account,51.5,332,34.5,291,34.8,340,-,345,16.5,372,36.4,182,"Medicine & Dentistry,Other Health,Biological Sciences",/world-university-rankings/university-nebraska-medical-center
University of Valencia,,Spain,0,University of Valencia,809,301-350,301,master_account,72.7,172,30.8,349,43.7,282,-,379,12.0,391,17.9,391,"Architecture,History, Philosophy & Theology,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,Communication & Media Studies,Medicine & Dentistry,Electrical & Electronic Engineering,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Other Health,Accounting & Finance,Biological Sciences,Geography,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Psychology,Archaeology,Sociology,Agriculture & Forestry,Law,Mathematics & Statistics",/world-university-rankings/university-valencia
Novosibirsk State University,,Russian Federation,0,Novosibirsk State University,1030,301-350,301,master_account,70.5,187,33.4,309,43.8,280,-,264,17.2,363,24.6,337,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Archaeology,Law,Civil Engineering,Economics & Econometrics,Education,Other Health,Business & Management,Biological Sciences,Architecture,Chemistry,Psychology,Art, Performing Arts & Design,Accounting & Finance,Sociology,Electrical & Electronic Engineering,Geography,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Computer Science,General Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/novosibirsk-state-university
University of Tsukuba,,Japan,0,University of Tsukuba,735,301-350,301,master_account,51.1,335,36.9,260,36.1,329,-,375,21.6,324,33.4,212,"Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Architecture,History, Philosophy & Theology,Sport Science,Chemistry,Other Health,Law,Art, Performing Arts & Design,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Sociology,Computer Science,Civil Engineering,Medicine & Dentistry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Geography",/world-university-rankings/university-tsukuba
Renmin University of China,,China,0,Renmin University of China,894,301-350,301,master_account,59.6,273,42.8,198,44.4,276,-,272,14.7,381,34.9,198,"Chemical Engineering,Business & Management,Agriculture & Forestry,Accounting & Finance,Sociology,Archaeology,Chemistry,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Economics & Econometrics,Physics & Astronomy,Psychology,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics,Education,Art, Performing Arts & Design,Mathematics & Statistics",/world-university-rankings/renmin-university-china
San Diego State University,,United States,0,San Diego State University,969,301-350,301,public,65.6,223,29.2,365,26.9,377,-,276,24.8,280,19.7,380,"General Engineering,Psychology,Computer Science,History, Philosophy & Theology,Biological Sciences,Art, Performing Arts & Design,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Physics & Astronomy,Mechanical & Aerospace Engineering,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Mathematics & Statistics,Geography,Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Education",/world-university-rankings/san-diego-state-university
University of Stuttgart,,Germany,0,University of Stuttgart,1031,301-350,301,master_account,56.9,297,48.2,154,59.3,173,-,367,17.3,360,30.6,256,"Mechanical & Aerospace Engineering,Mathematics & Statistics,History, Philosophy & Theology,Biological Sciences,Education,Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Physics & Astronomy,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Business & Management,Civil Engineering,Languages, Literature & Linguistics,Chemistry,Sociology,Sport Science",/world-university-rankings/university-stuttgart
Bangor University,,United Kingdom,0,Bangor University,715,301-350,301,master_account,55.8,301,31.1,344,73.1,90,-,208,23.0,300,22.4,353,"Sport Science,Business & Management,Geography,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Law,Psychology,Sociology,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/bangor-university
University of Campinas,,Brazil,0,University of Campinas,759,301-350,301,master_account,28.0,401,44.5,179,20.7,395,-,281,38.8,139,43.4,112,"Architecture,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Sport Science,History, Philosophy & Theology,Chemical Engineering,Computer Science,Other Health,Languages, Literature & Linguistics,Civil Engineering,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,Physics & Astronomy,Sociology,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Geography,Biological Sciences,Agriculture & Forestry,Communication & Media Studies,General Engineering,Mathematics & Statistics,Education",/world-university-rankings/university-campinas
University of Marrakech Cadi Ayyad,,Morocco,0,University of Marrakech Cadi Ayyad,998,301-350,301,master_account,83.0,86,28.6,377,45.1,270,-,337,6.5,401,16.3,396,"Medicine & Dentistry,History, Philosophy & Theology,Agriculture & Forestry,Architecture,Politics & International Studies (incl Development Studies),Law,Archaeology,Art, Performing Arts & Design,Psychology,Computer Science,Sociology,Accounting & Finance,Biological Sciences,Geography,Other Health,Business & Management,Languages, Literature & Linguistics,Education,Chemistry,General Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies",/world-university-rankings/university-marrakech-cadi-ayyad
Deakin University,,Australia,11,Deakin University,822,301-350,301,master_account,57.5,286,30.6,352,71.8,92,-,224,20.6,329,20.1,378,"Other Health,Computer Science,Law,Psychology,Civil Engineering,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Archaeology,Sociology,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Geography,Chemistry,Languages, Literature & Linguistics,General Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Economics & Econometrics,Communication & Media Studies,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Architecture,Biological Sciences,Chemical Engineering,Accounting & Finance",/world-university-rankings/deakin-university
Hong Kong Baptist University hkbu,,Hong Kong,11,Hong Kong Baptist University,748,301-350,301,master_account,70.8,184,29.1,368,62.3,146,-,233,13.2,387,21.2,363,"Medicine & Dentistry,Accounting & Finance,Politics & International Studies (incl Development Studies),Sport Science,Chemistry,Psychology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Agriculture & Forestry,Communication & Media Studies,History, Philosophy & Theology,Law,Geography,Computer Science,Education,Other Health,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Chemical Engineering",/world-university-rankings/hong-kong-baptist-university
Linköping University,,Sweden,0,Linköping University,789,351-400,351,master_account,51.5,330,-,386,50.9,229,-,248,27.6,253,20.2,374,"Medicine & Dentistry,Psychology,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,General Engineering,Law,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Other Health,Physics & Astronomy,Chemical Engineering,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/linkoping-university
University of Rome III,,Italy,0,University of Rome III,1016,351-400,351,master_account,62.1,253,37.7,256,48.0,253,-,356,11.8,392,19.3,385,"Politics & International Studies (incl Development Studies),Law,Languages, Literature & Linguistics,Art, Performing Arts & Design,Education,Business & Management,Physics & Astronomy,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Economics & Econometrics,History, Philosophy & Theology,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences",/world-university-rankings/university-rome-iii
Wuhan University,,China,11,Wuhan University,863,351-400,351,master_account,48.5,352,85.9,45,33.1,350,-,398,17.4,356,34.1,205,"Economics & Econometrics,Art, Performing Arts & Design,Medicine & Dentistry,Communication & Media Studies,Chemistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Education,Politics & International Studies (incl Development Studies),Biological Sciences,Civil Engineering,Languages, Literature & Linguistics,Business & Management,Architecture,Archaeology,General Engineering,Accounting & Finance,Sociology,Law,History, Philosophy & Theology,Psychology,Mechanical & Aerospace Engineering,Chemical Engineering,Veterinary Science,Other Health,Geography,Physics & Astronomy",/world-university-rankings/wuhan-university
